Contains move time for player Greedy0; opponent is DynamicBoard2
Colums refer to move number, rows to game number
game,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,total
1,0.006122611463069916,0.006087765097618103,0.005616564303636551,0.005602717399597168,0.006879027932882309,0.0050488486886024475,0.00492510199546814,0.004764635115861893,0.004629131406545639,0.004343137145042419,0.0042618997395038605,0.00409383699297905,0.0038496963679790497,0.0037641674280166626,0.0035951435565948486,0.0033306926488876343,0.00313698872923851,0.0030044429004192352,0.0028167515993118286,0.002559378743171692,0.0023341551423072815,0.002094823867082596,0.0018476694822311401,0.001598559319972992,0.0013607442378997803,0.001149885356426239,0.0008840523660182953,0.0006887577474117279,0.00048246607184410095,0.0002236589789390564,0.00014847144484519958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10124578326940536
2,0.005988184362649918,0.005777861922979355,0.0056050680577754974,0.005455285310745239,0.005237031728029251,0.004941880702972412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03300531208515167
3,0.005953498184680939,0.00576888769865036,0.005554709583520889,0.005406111478805542,0.00525268167257309,0.005124181509017944,0.004826061427593231,0.004738517105579376,0.004528004676103592,0.004338134080171585,0.00408216193318367,0.003918956965208054,0.0037243738770484924,0.0036196522414684296,0.003394201397895813,0.003225211054086685,0.0029692836105823517,0.002797182649374008,0.003278929740190506,0.0024081356823444366,0.002201490104198456,0.0019450932741165161,0.0017856620252132416,0.0016224272549152374,0.0013929903507232666,0.0011439882218837738,0.0009145736694335938,0.0007287263870239258,0.0005466602742671967,0.00030076131224632263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09749124944210052
4,0.005949739366769791,0.005754925310611725,0.005687553435564041,0.005640391260385513,0.005363307893276215,0.00518031045794487,0.004945207387208939,0.004807118326425552,0.004545092582702637,0.004239752888679504,0.004188153892755508,0.003869295120239258,0.0036638043820858,0.0034472420811653137,0.0033569224178791046,0.0030650384724140167,0.002937968820333481,0.0026609376072883606,0.002441350370645523,0.0022674910724163055,0.0020633377134799957,0.00199894979596138,0.0017804019153118134,0.0014880858361721039,0.0014061182737350464,0.0011328645050525665,0.0009478442370891571,0.0007343776524066925,0.0005408152937889099,0.0003031231462955475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09640752151608467
5,0.005981970578432083,0.00576305016875267,0.005617573857307434,0.005485445261001587,0.005363620817661285,0.005093585699796677,0.004972390830516815,0.004904851317405701,0.0046563223004341125,0.004427853971719742,0.004233002662658691,0.004041001200675964,0.003914594650268555,0.0037521198391914368,0.0035008862614631653,0.003253202885389328,0.0031071528792381287,0.002797495573759079,0.0026058852672576904,0.0024273470044136047,0.002139609307050705,0.001958545297384262,0.0017803795635700226,0.0015660598874092102,0.0013692453503608704,0.0011629052460193634,0.0009109936654567719,0.0006936900317668915,0.000503789633512497,0.0002408549189567566,0.0001622326672077179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09838765859603882
6,0.006004955619573593,0.005761358886957169,0.005655661225318909,0.005459345877170563,0.005361225455999374,0.005116410553455353,0.004939112812280655,0.004668146371841431,0.004524189978837967,0.00431857630610466,0.004266977310180664,0.004154648631811142,0.003990203142166138,0.003829602152109146,0.0036368221044540405,0.0033763237297534943,0.003210749477148056,0.0029594972729682922,0.002643447369337082,0.0023081712424755096,0.0021374747157096863,0.0019869208335876465,0.0017100833356380463,0.0014891214668750763,0.0013369172811508179,0.0011581145226955414,0.0009278357028961182,0.0006694719195365906,0.0004885867238044739,0.000262577086687088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09835252910852432
7,0.00602344423532486,0.005748145282268524,0.005561716854572296,0.0054388269782066345,0.005321390926837921,0.005020126700401306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03311365097761154
8,0.006025452166795731,0.005806624889373779,0.0056628696620464325,0.005554653704166412,0.005395170301198959,0.005177948623895645,0.005088090896606445,0.0049249641597270966,0.004745505750179291,0.004591744393110275,0.004240825772285461,0.003995001316070557,0.0036638490855693817,0.003439381718635559,0.003268919885158539,0.0031080059707164764,0.002931501716375351,0.0028077401220798492,0.003759250044822693,0.0023797079920768738,0.002245549112558365,0.002020943909883499,0.0017936155200004578,0.0016498640179634094,0.0014392919838428497,0.001060735434293747,0.0011032596230506897,0.000867791473865509,0.0006379261612892151,0.0003822632133960724,0.00012956932187080383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09989801794290543
9,0.006001953035593033,0.0058377645909786224,0.005873959511518478,0.00546468049287796,0.005884129554033279,0.005291663110256195,0.0050832293927669525,0.004909910261631012,0.004675287753343582,0.004404392093420029,0.0043529607355594635,0.004009481519460678,0.0038523785769939423,0.003726426512002945,0.0035026296973228455,0.0032679587602615356,0.003043089061975479,0.0028611160814762115,0.0027998238801956177,0.0025774240493774414,0.002344004809856415,0.002113278955221176,0.0018802732229232788,0.0016079507768154144,0.001349661499261856,0.0011424459517002106,0.0009162314236164093,0.0006607435643672943,0.000485885888338089,0.0002562403678894043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10017697513103485
10,0.006012920290231705,0.005851130932569504,0.005718927830457687,0.0056284889578819275,0.005429424345493317,0.005228906869888306,0.005054287612438202,0.004897758364677429,0.004801671952009201,0.004415351897478104,0.0043049827218055725,0.004027683287858963,0.003798931837081909,0.0037986934185028076,0.0034882351756095886,0.0032554976642131805,0.003087155520915985,0.0029438771307468414,0.0027311891317367554,0.0025470070540905,0.002253469079732895,0.002072695642709732,0.001821167767047882,0.0016292892396450043,0.0014027617871761322,0.001187548041343689,0.0009045526385307312,0.0007561631500720978,0.0005487240850925446,0.00028627365827560425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0998847670853138
