Contains move time for player StaticBoard3; opponent is Gambler0
Colums refer to move number, rows to game number
game,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,total
1,0.07639589160680771,0.13322582840919495,0.15633892267942429,0.1674337387084961,0.25726569071412086,0.5111789330840111,0.23565396666526794,0.20089666545391083,0.20680391415953636,0.21566656976938248,0.6262270882725716,0.6051630638539791,0.417033888399601,0.2574942447245121,0.26227670162916183,0.1894279159605503,0.19034190848469734,0.17154790088534355,0.14807521924376488,0.06686808541417122,0.07628228142857552,0.049125030636787415,0.033081453293561935,0.03821935877203941,0.02432446926832199,0.009984839707612991,0.011637981981039047,0.0040501803159713745,0.0016681849956512451,0.00015019625425338745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.34384011477232
2,0.07662291824817657,0.09117941185832024,0.22466248273849487,0.3019585832953453,0.1830674670636654,0.25757884979248047,0.32103103771805763,0.2985345646739006,0.3369836248457432,0.2386368177831173,0.214132621884346,0.2861693538725376,0.39598248898983,0.2565406933426857,0.315813384950161,0.20851856842637062,0.12723099067807198,0.16411183029413223,0.13832784816622734,0.11314072832465172,0.11401514336466789,0.059189923107624054,0.10106711462140083,0.0955074168741703,0.06345492228865623,0.021965879946947098,0.018845703452825546,0.005705539137125015,0.001520346850156784,0.00014453381299972534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.031640790402889
3,0.07622184976935387,0.11698729544878006,0.1863097809255123,0.21295610070228577,0.170635424554348,0.223793163895607,0.2403302937746048,0.2518959008157253,0.30293935909867287,0.26700539141893387,0.2712746299803257,0.268653005361557,0.28700556978583336,0.31187454983592033,0.2542938217520714,0.24158306792378426,0.21453331783413887,0.2534753233194351,0.18918241932988167,0.12284718081355095,0.1390882506966591,0.10901575908064842,0.10595423355698586,0.08193560317158699,0.062224216759204865,0.02361813187599182,0.010382875800132751,0.005049396306276321,0.0032252632081508636,0.0007408410310745239,0.00013946741819381714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.005171485245228
4,0.07604838907718658,0.09059246629476547,0.21311089023947716,0.28708700090646744,0.3058456853032112,0.19604458287358284,0.3173992969095707,0.2320682853460312,0.27610332518815994,0.2509589046239853,0.26670897752046585,0.20517149940133095,0.1518568955361843,0.2600085064768791,0.36957383900880814,0.41188162192702293,0.28985515981912613,0.27278178185224533,0.1956065446138382,0.1680809147655964,0.13091615214943886,0.07898422703146935,0.07590771093964577,0.055933769792318344,0.04789508879184723,0.02818448096513748,0.009798139333724976,0.004148714244365692,0.0017875432968139648,0.00014503300189971924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2704854272305965
5,0.0760154128074646,0.1057528667151928,0.11365964263677597,0.09041102603077888,0.21177810430526733,0.1910793073475361,0.40470679476857185,0.46446336805820465,0.400154922157526,0.5013701543211937,0.44532763585448265,0.3845525495707989,0.347724761813879,0.2963729463517666,0.24719256907701492,0.1976223662495613,0.22578774392604828,0.2636449709534645,0.26074885576963425,0.19836752489209175,0.25618070363998413,0.15462228283286095,0.09978986904025078,0.06012212857604027,0.0362604595720768,0.02924887090921402,0.017895277589559555,0.006110452115535736,0.0017158612608909607,0.00014901161193847656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.088828440755606
6,0.0764073058962822,0.1088813804090023,0.11857260018587112,0.18770573660731316,0.14563940465450287,0.31041813641786575,0.2147039659321308,0.25149738788604736,0.37896889820694923,0.2615662291646004,0.317870307713747,0.20607686787843704,0.2538614012300968,0.2561379335820675,0.21207978203892708,0.11279178783297539,0.2178613394498825,0.1678873710334301,0.17664122954010963,0.10158460587263107,0.08877522870898247,0.0754270888864994,0.0408644899725914,0.038167618215084076,0.030768372118473053,0.01772414520382881,0.013982877135276794,0.006991829723119736,0.0016745254397392273,0.0001521967351436615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.391682043671608
7,0.07644986361265182,0.12239465862512589,0.19188421219587326,0.21193401515483856,0.2838144525885582,0.2870532423257828,0.32847217470407486,0.2526088058948517,0.14971446618437767,0.19899235665798187,0.30503636971116066,0.13722774386405945,0.1929391324520111,0.20745418593287468,0.1799602471292019,0.14484889805316925,0.21886533498764038,0.1968654990196228,0.12935525178909302,0.09061012417078018,0.08809705451130867,0.10550148412585258,0.10994421318173409,0.07455698400735855,0.04671604186296463,0.03485959768295288,0.020976059138774872,0.004131220281124115,0.0013033263385295868,0.00015126541256904602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.392718281596899
8,0.0760839432477951,0.06900027021765709,0.15585957467556,0.1358695924282074,0.14595606923103333,0.15693257376551628,0.3569561168551445,0.38122427836060524,0.3285929523408413,0.4484565891325474,0.3518861420452595,0.4481486715376377,0.23973283916711807,0.34420692920684814,0.4111371412873268,0.2826510854065418,0.255969874560833,0.26843541488051414,0.2164444588124752,0.20491375029087067,0.15168078988790512,0.09941303357481956,0.08417308703064919,0.07018725946545601,0.05491890758275986,0.02616443857550621,0.013246320188045502,0.006551146507263184,0.0035411007702350616,0.0007642544806003571,0.00013728439807891846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.789235889911652
9,0.07661508768796921,0.13841290399432182,0.2086225263774395,0.330826323479414,0.29453134164214134,0.23219530656933784,0.23721430823206902,0.337210301309824,0.24438778683543205,0.36864517629146576,0.33893709629774094,0.19944898411631584,0.2046438418328762,0.16812199726700783,0.22239936143159866,0.13966546952724457,0.2637907452881336,0.13989043980836868,0.14521344378590584,0.09539343416690826,0.07144555822014809,0.10437598451972008,0.09721564874053001,0.09361260756850243,0.055768098682165146,0.02952442318201065,0.015149623155593872,0.005039110779762268,0.0011511892080307007,0.00014949217438697815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.859597612172365
10,0.07654347643256187,0.13333328440785408,0.19363857433199883,0.2511987276375294,0.35771793127059937,0.27953407540917397,0.22858021035790443,0.3162899874150753,0.304379940032959,0.22507872804999352,0.13555938377976418,0.16188127174973488,0.15265348181128502,0.11943423748016357,0.19531117752194405,0.10203731432557106,0.13076793029904366,0.14317172765731812,0.1504492089152336,0.09220300614833832,0.07762455195188522,0.058870233595371246,0.07057177647948265,0.07411368563771248,0.04763035848736763,0.03554529324173927,0.014960646629333496,0.009050801396369934,0.004338208585977554,0.0006491057574748993,0.00014341622591018677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.143261753022671
