Contains move time for player Greedy; opponent is MCTSMaxIter0
Colums refer to move number, rows to game number
game,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,total
1,0.00687737762928009,0.007263675332069397,0.005647324025630951,0.00544004887342453,0.005279015749692917,0.005094774067401886,0.004942014813423157,0.004700161516666412,0.0046103596687316895,0.004439622163772583,0.004317909479141235,0.0040567293763160706,0.003839544951915741,0.003561563789844513,0.0034781433641910553,0.0033631883561611176,0.0031433366239070892,0.00302177295088768,0.0028099752962589264,0.0025901831686496735,0.0023797787725925446,0.0021212734282016754,0.00191565603017807,0.001714419573545456,0.0014392919838428497,0.0012057162821292877,0.0009288005530834198,0.0007544457912445068,0.0005458779633045197,0.00028622522950172424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10176820680499077
2,0.0076680295169353485,0.0057807788252830505,0.0056508444249629974,0.005492951720952988,0.0053228959441185,0.0051592327654361725,0.004991758614778519,0.004754956811666489,0.004571069031953812,0.004468221217393875,0.004277117550373077,0.00405709445476532,0.0039695315062999725,0.003738097846508026,0.0034718699753284454,0.0032275430858135223,0.0030560754239559174,0.0027365833520889282,0.002459455281496048,0.0022582784295082092,0.002102527767419815,0.0019254609942436218,0.0017979666590690613,0.0016296878457069397,0.0014214776456356049,0.0011805444955825806,0.0009430758655071259,0.000701654702425003,0.0005004256963729858,0.00027951598167419434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09959472343325615
3,0.005957677960395813,0.005793984979391098,0.005725923925638199,0.005515448749065399,0.005359627306461334,0.005076374858617783,0.004933413118124008,0.004771620035171509,0.0044626519083976746,0.004429064691066742,0.0042243823409080505,0.004029814153909683,0.0038215331733226776,0.0036340951919555664,0.003522690385580063,0.0032136403024196625,0.003056161105632782,0.0027994439005851746,0.0026587732136249542,0.0024554021656513214,0.002172507345676422,0.0019373111426830292,0.0017987079918384552,0.0017091818153858185,0.0014772489666938782,0.001242954283952713,0.0010220929980278015,0.0007981210947036743,0.0005807392299175262,0.0002934560179710388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09847404435276985
4,0.005947723984718323,0.005800217390060425,0.005753900855779648,0.005525816231966019,0.005402855575084686,0.005199048668146133,0.005084119737148285,0.004903886467218399,0.004651591181755066,0.004415389150381088,0.00414855033159256,0.003956854343414307,0.0038025900721549988,0.003669053316116333,0.0033826977014541626,0.0031259916722774506,0.002943277359008789,0.0027910247445106506,0.00254647433757782,0.002334926277399063,0.0022042393684387207,0.00202217698097229,0.0018249638378620148,0.0016063489019870758,0.0014434754848480225,0.0011383220553398132,0.0009065195918083191,0.0007499903440475464,0.0004967227578163147,0.0002954341471195221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09807418286800385
5,0.005958128720521927,0.005805805325508118,0.005654249340295792,0.0055348798632621765,0.0052905455231666565,0.005128525197505951,0.005011163651943207,0.004756677895784378,0.0045156329870224,0.0044271014630794525,0.004254821687936783,0.004058651626110077,0.003930423408746719,0.0036240555346012115,0.003387797623872757,0.0032306574285030365,0.003092404454946518,0.0028548724949359894,0.002641141414642334,0.0024950802326202393,0.002316601574420929,0.002131454646587372,0.0018919073045253754,0.0017063058912754059,0.001483958214521408,0.0012278556823730469,0.0009750090539455414,0.0007539018988609314,0.0005227476358413696,0.00030078738927841187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09896314516663551
6,0.0058970823884010315,0.005695067346096039,0.0055455490946769714,0.005308371037244797,0.005255989730358124,0.005130276083946228,0.0047810375690460205,0.004657559096813202,0.004485815763473511,0.004347465932369232,0.004079438745975494,0.0038231350481510162,0.003760185092687607,0.003656446933746338,0.0034497343003749847,0.003182046115398407,0.002907920628786087,0.0027015618979930878,0.0024568960070610046,0.002279084175825119,0.0021132193505764008,0.0019235871732234955,0.0017376691102981567,0.0014916881918907166,0.001301489770412445,0.0010689906775951385,0.0008421242237091064,0.0006370432674884796,0.00045172497630119324,0.00016789510846138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09513609483838081
7,0.005879230797290802,0.00575995072722435,0.00559321790933609,0.0054216645658016205,0.005278553813695908,0.005119543522596359,0.005013071000576019,0.004808682948350906,0.0045783258974552155,0.004327721893787384,0.0041094571352005005,0.003913532942533493,0.0037048906087875366,0.0034331493079662323,0.0032210424542427063,0.002956293523311615,0.0028677694499492645,0.0026164837181568146,0.0023992136120796204,0.0022073164582252502,0.0019894130527973175,0.001779995858669281,0.001618858426809311,0.0015174299478530884,0.0012664496898651123,0.0010488033294677734,0.0007888302206993103,0.0006568245589733124,0.00042045116424560547,0.00016280263662338257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09445897117257118
8,0.005792740732431412,0.005758024752140045,0.005555678158998489,0.005448583513498306,0.00533207505941391,0.005085591226816177,0.0049375370144844055,0.004704456776380539,0.004483669996261597,0.00434272363781929,0.004288028925657272,0.004100367426872253,0.003805559128522873,0.0036528855562210083,0.0035368427634239197,0.003324553370475769,0.0031356066465377808,0.0028763338923454285,0.00264643132686615,0.002420615404844284,0.002192724496126175,0.001831982284784317,0.0016474686563014984,0.001438084989786148,0.0012427642941474915,0.0010455399751663208,0.0008877068758010864,0.0006491690874099731,0.0004513971507549286,0.00016673654317855835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09678187966346741
9,0.009979374706745148,0.005730167031288147,0.00552615150809288,0.005424909293651581,0.005284644663333893,0.005049135535955429,0.004873182624578476,0.004771776497364044,0.00446932390332222,0.004235520958900452,0.004065204411745071,0.0038594231009483337,0.0036771297454833984,0.0035144686698913574,0.0032638609409332275,0.0030545592308044434,0.002879112958908081,0.0026458241045475006,0.002413664013147354,0.002154909074306488,0.0021378733217716217,0.0018537826836109161,0.00164041668176651,0.0014141984283924103,0.0013228170573711395,0.0012862719595432281,0.0011664330959320068,0.0008428096771240234,0.0007689148187637329,0.000630747526884079,0.00039094313979148865,0.00012765079736709595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10045520216226578
10,0.00587298721075058,0.0057096295058727264,0.005635503679513931,0.00543694943189621,0.005174033343791962,0.0049604810774326324,0.0046950094401836395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03748459368944168
